Time,Bus01,Bus02,Bus03,Bus04,Bus05,Bus06,Bus07,Bus08,Bus09,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
2.431667,1.051253,1.142527,1.107506,1.056357,1.045598,1.048315,1.029485,1.025108,1.018028,1.062641,1.056297,1.04408,1.061781,1.06449,1.081357,1.106453,1.11239,1.108636,1.137084,1.066978
2.441667,1.045693,1.136545,1.10108,1.050491,1.040236,1.043085,1.024107,1.019686,1.01374,1.057654,1.051203,1.038877,1.056534,1.058572,1.074179,1.098994,1.105199,1.101668,1.129952,1.060373
2.451667,1.040108,1.130458,1.094542,1.044544,1.034826,1.037809,1.018699,1.014238,1.009467,1.052589,1.046043,1.033606,1.051203,1.052558,1.066875,1.091402,1.097871,1.094572,1.122676,1.053616
2.461667,1.034541,1.124308,1.087938,1.038558,1.029407,1.032524,1.013299,1.008804,1.00524,1.047484,1.040853,1.028306,1.045828,1.046491,1.0595,1.083728,1.090456,1.087396,1.115307,1.04675
2.471667,1.02903,1.118136,1.081313,1.032578,1.024017,1.027269,1.007946,1.003423,1.00109,1.042377,1.035673,1.023016,1.040448,1.040416,1.052104,1.076025,1.083002,1.08019,1.107894,1.039819
2.481667,1.023616,1.111979,1.07471,1.026643,1.018693,1.02208,1.002678,0.998132,0.997044,1.037305,1.03054,1.017775,1.035103,1.034375,1.044737,1.068344,1.075556,1.072998,1.100486,1.032862
2.491667,1.018334,1.105877,1.068172,1.020797,1.013474,1.016992,0.997529,0.992967,0.993129,1.032303,1.025488,1.01262,1.02983,1.028413,1.03745,1.060734,1.068165,1.065866,1.093129,1.025924
2.501667,1.013217,1.099866,1.06174,1.015077,1.008393,1.01204,0.992535,0.987962,0.989369,1.027407,1.020553,1.007585,1.024666,1.022568,1.03029,1.053244,1.060873,1.058837,1.08587,1.019043
2.511667,1.008298,1.093981,1.055451,1.00952,1.003483,1.007255,0.987726,0.983149,0.985785,1.02265,1.015767,1.002706,1.019645,1.01688,1.023301,1.045918,1.053722,1.051954,1.07875,1.012259
2.521667,1.003663,1.088298,1.049387,1.004215,0.998836,1.002729,0.983197,0.978621,0.98245,1.018119,1.01122,0.998071,1.014855,1.011435,1.016557,1.038821,1.046782,1.045289,1.071805,1.005609
2.531667,0.999209,1.082747,1.043483,0.999073,0.994341,0.99835,0.978827,0.974258,0.979262,1.013715,1.006808,0.993579,1.010204,1.006154,1.010029,1.031945,1.040024,1.038801,1.065087,0.999131
2.541667,0.995029,1.07741,1.037821,0.994187,0.990099,0.994219,0.974722,0.970162,0.976301,1.009534,1.002628,0.989325,1.005783,1.001127,1.003785,1.025347,1.033513,1.032562,1.05861,0.992847
2.551667,0.991145,1.072315,1.032432,0.989585,0.986133,0.990358,0.970902,0.966358,0.973578,1.0056,0.998704,0.985337,1.001621,0.996383,0.997862,1.019063,1.027284,1.026604,1.052413,0.986794
2.561667,0.987573,1.067483,1.027341,0.985291,0.982464,0.986787,0.967386,0.962861,0.971106,1.001934,0.995058,0.981634,0.997739,0.991948,0.992289,1.013125,1.021365,1.020957,1.046524,0.981
2.571667,0.98433,1.062935,1.022572,0.981326,0.979109,0.983523,0.964191,0.959689,0.968893,0.998555,0.991706,0.978235,0.994157,0.987844,0.987093,1.00756,1.015783,1.015645,1.040969,0.975493
2.581667,0.981425,1.058689,1.018144,0.977706,0.976082,0.98058,0.961329,0.956853,0.966944,0.995478,0.988664,0.975154,0.990891,0.984089,0.982296,1.002391,1.01056,1.010688,1.035772,0.970296
2.591667,0.97887,1.054759,1.014073,0.974446,0.973393,0.977968,0.958809,0.954363,0.965265,0.992716,0.985944,0.972404,0.987954,0.980697,0.977917,0.997639,1.005715,1.006106,1.030951,0.965431
2.601667,0.97667,1.051157,1.010372,0.971556,0.971052,0.975696,0.95664,0.952226,0.963859,0.990278,0.983555,0.969994,0.985356,0.977682,0.973972,0.993319,1.001263,1.001914,1.026522,0.960917
2.611667,0.974829,1.047893,1.007051,0.969044,0.969064,0.973769,0.954825,0.950445,0.962726,0.988172,0.981504,0.967931,0.983107,0.975052,0.970472,0.989444,0.997217,0.998122,1.022498,0.956769
2.621667,0.973348,1.044973,1.00412,0.966916,0.967433,0.972191,0.953367,0.949024,0.961867,0.986403,0.979795,0.966218,0.98121,0.972813,0.967427,0.986025,0.993588,0.994742,1.018891,0.953002
2.631667,0.972228,1.042403,1.001581,0.965175,0.966159,0.970963,0.952265,0.947961,0.961279,0.984973,0.97843,0.964857,0.979668,0.970968,0.964841,0.983068,0.990383,0.991778,1.015707,0.949627
2.641667,0.971463,1.040183,0.999438,0.963819,0.965242,0.970083,0.951519,0.947254,0.96096,0.983882,0.977409,0.963847,0.978482,0.969519,0.962717,0.980578,0.987606,0.989235,1.012952,0.946653
2.651667,0.971051,1.038314,0.997689,0.962846,0.964677,0.969548,0.951122,0.946898,0.960906,0.983127,0.976728,0.963185,0.977649,0.968462,0.961056,0.978555,0.985258,0.987113,1.010629,0.944087
2.661667,0.970982,1.036793,0.996333,0.962252,0.96446,0.969353,0.95107,0.946888,0.96111,0.982705,0.976384,0.962866,0.977165,0.967795,0.959853,0.976998,0.983341,0.985411,1.008739,0.941935
2.671667,0.971248,1.035616,0.995364,0.96203,0.964582,0.96949,0.951353,0.947214,0.961567,0.982608,0.976369,0.962883,0.977023,0.96751,0.959104,0.975902,0.98185,0.984126,1.00728,0.940197
2.681667,0.971838,1.034776,0.994775,0.962169,0.965034,0.96995,0.951962,0.947866,0.962268,0.98283,0.976675,0.963226,0.977215,0.967598,0.958799,0.975261,0.980779,0.983251,1.006248,0.938874
2.691667,0.97274,1.034265,0.994555,0.96266,0.965805,0.970722,0.952885,0.948834,0.963205,0.98336,0.977292,0.963884,0.977731,0.968049,0.958929,0.975065,0.980123,0.982778,1.005637,0.937965
2.701667,0.973939,1.034073,0.994695,0.963488,0.966883,0.971793,0.95411,0.950103,0.964369,0.984186,0.978207,0.964846,0.978558,0.968849,0.959479,0.975302,0.979869,0.982695,1.005438,0.937463
2.711667,0.975421,1.034187,0.995181,0.964639,0.968253,0.973151,0.955621,0.95166,0.965749,0.985295,0.979408,0.966097,0.979684,0.969983,0.960434,0.975959,0.980007,0.982992,1.005642,0.937363
2.721667,0.977168,1.034596,0.995997,0.966096,0.9699,0.974778,0.957404,0.953487,0.967334,0.986673,0.98088,0.967621,0.981092,0.971436,0.961778,0.97702,0.980523,0.983653,1.006235,0.937656
2.731667,0.979164,1.035283,0.997127,0.967842,0.971806,0.97666,0.95944,0.955568,0.969111,0.988304,0.982605,0.969401,0.982766,0.973189,0.96349,0.978466,0.9814,0.984661,1.007204,0.938329
2.741667,0.981388,1.036234,0.998552,0.969856,0.973953,0.978777,0.961711,0.957885,0.971067,0.990171,0.984568,0.97142,0.984688,0.975221,0.965549,0.980276,0.982622,0.985999,1.008531,0.93937
2.751667,0.983822,1.037431,1.000254,0.972119,0.976321,0.981111,0.964199,0.960419,0.973189,0.992255,0.986749,0.973658,0.986839,0.977513,0.967931,0.982429,0.984167,0.987648,1.0102,0.940763
2.761667,0.986446,1.038856,1.002212,0.974607,0.978891,0.983642,0.966882,0.963147,0.975463,0.994536,0.989128,0.976094,0.989198,0.980042,0.970612,0.9849,0.986016,0.989585,1.012189,0.94249
2.771667,0.989238,1.040491,1.004402,0.977299,0.981641,0.986349,0.969739,0.96605,0.977872,0.996996,0.991685,0.978708,0.991745,0.982784,0.973565,0.987664,0.988146,0.991788,1.014476,0.944531
2.781667,0.992178,1.042316,1.006804,0.980171,0.984548,0.98921,0.972749,0.969106,0.980401,0.999612,0.994399,0.981478,0.994456,0.985715,0.976763,0.990694,0.990532,0.994234,1.017038,0.946863
2.791667,0.995242,1.044311,1.009392,0.983197,0.987589,0.992202,0.975888,0.97229,0.983033,1.002362,0.997248,0.98438,0.99731,0.988809,0.980176,0.993962,0.993149,0.996897,1.01985,0.949464
2.801667,0.99841,1.046455,1.012142,0.986352,0.990742,0.995303,0.979133,0.975581,0.985751,1.005226,1.000208,0.987391,1.000282,0.99204,0.983774,0.997436,0.995972,0.999751,1.022885,0.952307
2.811667,1.001659,1.048727,1.01503,0.989612,0.993982,0.998489,0.98246,0.978953,0.988538,1.008179,1.003257,0.990489,1.003349,0.995382,0.987527,1.001088,0.998972,1.00277,1.026116,0.955365
2.821667,1.004967,1.051106,1.018029,0.99295,0.997285,1.001737,0.985846,0.982384,0.991375,1.011199,1.006373,0.993649,1.006487,0.998808,0.991403,1.004885,1.002123,1.005926,1.029512,0.958609
2.831667,1.008311,1.053572,1.021116,0.99634,1.000627,1.005022,0.989267,0.985849,0.994245,1.014264,1.009531,0.996848,1.009671,1.002292,0.995371,1.008796,1.005395,1.009193,1.033046,0.962011
2.841667,1.011672,1.056102,1.024263,0.999757,1.003984,1.008322,0.992698,0.989325,0.997127,1.01735,1.012708,1.000062,1.012879,1.005805,0.999398,1.012789,1.008761,1.012542,1.036686,0.965539
2.851667,1.015026,1.058677,1.027447,1.003175,1.007333,1.011614,0.996117,0.992786,1.000005,1.020436,1.015884,1.003268,1.016087,1.009324,1.003455,1.016833,1.012193,1.015945,1.040403,0.969162
2.861667,1.018353,1.061277,1.030643,1.006571,1.010651,1.014874,0.9995,0.996211,1.00286,1.0235,1.019034,1.006445,1.019271,1.012821,1.007511,1.020897,1.015663,1.019377,1.044165,0.972849
2.871667,1.021634,1.063881,1.033826,1.00992,1.013914,1.018082,1.002825,0.999578,1.005673,1.026522,1.022139,1.009571,1.022411,1.016272,1.011535,1.024949,1.019143,1.022811,1.047942,0.97657
2.881667,1.024848,1.066471,1.036976,1.013201,1.017103,1.021216,1.006071,1.002864,1.008426,1.029482,1.025178,1.012626,1.025486,1.019655,1.0155,1.028962,1.022608,1.026221,1.051706,0.980292
2.891667,1.027979,1.06903,1.040069,1.016392,1.020198,1.024258,1.009218,1.006049,1.011103,1.032362,1.028133,1.01559,1.028476,1.022947,1.019379,1.032907,1.026033,1.029584,1.055428,0.983986
2.901667,1.031009,1.071541,1.043086,1.019473,1.023181,1.027189,1.012248,1.009116,1.013687,1.035145,1.030986,1.018448,1.031364,1.026128,1.023148,1.036759,1.029396,1.032878,1.05908,0.987624
2.911667,1.033923,1.073988,1.046009,1.022429,1.026034,1.029993,1.015144,1.012047,1.016163,1.037816,1.033723,1.021183,1.034134,1.02918,1.026783,1.040493,1.032674,1.036082,1.062638,0.991179
2.921667,1.036706,1.076359,1.048822,1.025242,1.028743,1.032656,1.017892,1.014827,1.018515,1.040363,1.036329,1.023782,1.036772,1.032087,1.030265,1.04409,1.03585,1.039177,1.066079,0.994625
2.931667,1.039346,1.078641,1.051509,1.027901,1.031297,1.035166,1.020478,1.017442,1.020732,1.042774,1.038793,1.026234,1.039267,1.034836,1.033576,1.047529,1.038906,1.042148,1.06938,0.99794
2.941667,1.041831,1.080824,1.05406,1.030394,1.033684,1.037514,1.022893,1.019883,1.022801,1.04504,1.041106,1.028531,1.04161,1.037416,1.036703,1.050796,1.041829,1.044981,1.072525,1.001102
2.951667,1.044152,1.0829,1.056464,1.032714,1.035898,1.039691,1.025127,1.022139,1.024712,1.047155,1.043261,1.030664,1.043792,1.039819,1.039634,1.053878,1.044607,1.047665,1.075497,1.004096
2.961667,1.046303,1.084861,1.058714,1.034854,1.037932,1.041692,1.027175,1.024206,1.026457,1.049115,1.045254,1.032631,1.045811,1.042038,1.04236,1.056764,1.047232,1.050191,1.078284,1.006906
2.971667,1.048276,1.086703,1.060806,1.036812,1.039783,1.043514,1.029034,1.026079,1.028028,1.050917,1.047081,1.03443,1.047663,1.044071,1.044876,1.059449,1.049698,1.052555,1.080876,1.009521
2.981667,1.050069,1.088423,1.062736,1.038588,1.041452,1.045158,1.030702,1.027757,1.029421,1.052561,1.048743,1.03606,1.049348,1.045918,1.047182,1.061929,1.052002,1.054753,1.083267,1.011933
2.991667,1.051678,1.09002,1.064504,1.040182,1.042939,1.046624,1.03218,1.02924,1.030632,1.05405,1.050241,1.037525,1.05087,1.047581,1.049276,1.064204,1.054144,1.056784,1.085453,1.014137
3.001667,1.053104,1.091494,1.066113,1.041599,1.044248,1.047917,1.033472,1.030531,1.031659,1.055389,1.051581,1.038829,1.052232,1.049063,1.051164,1.066275,1.056125,1.058651,1.087434,1.01613
3.011667,1.054347,1.092848,1.067567,1.042846,1.045386,1.049042,1.034583,1.031635,1.032502,1.056581,1.052767,1.039978,1.05344,1.050373,1.052852,1.068149,1.057952,1.060359,1.089211,1.017915
3.021667,1.055411,1.094086,1.068871,1.04393,1.046359,1.050006,1.03552,1.032558,1.033163,1.057636,1.053806,1.040981,1.054503,1.051517,1.054349,1.069833,1.059631,1.061913,1.090791,1.019495
3.031667,1.0563,1.095211,1.070033,1.04486,1.047177,1.05082,1.036291,1.03331,1.033644,1.058562,1.054708,1.041847,1.055429,1.052507,1.055665,1.071337,1.06117,1.063322,1.092179,1.020876
3.041667,1.057018,1.09623,1.071062,1.045648,1.047849,1.051492,1.036906,1.033899,1.03395,1.059368,1.055483,1.042587,1.05623,1.053354,1.056813,1.072672,1.062579,1.064596,1.093386,1.022068
3.051667,1.057573,1.097149,1.071968,1.046305,1.048387,1.052033,1.037376,1.034335,1.034086,1.060064,1.056141,1.043211,1.056915,1.054071,1.057807,1.073851,1.063871,1.065747,1.094423,1.023081
3.061667,1.057972,1.097977,1.072761,1.046844,1.048802,1.052456,1.037711,1.03463,1.034058,1.060662,1.056692,1.043732,1.057497,1.054669,1.058661,1.074889,1.065056,1.066784,1.095303,1.023928
3.071667,1.058222,1.09872,1.073452,1.047276,1.049107,1.052772,1.037925,1.034796,1.033874,1.061173,1.057149,1.044161,1.057987,1.055163,1.059391,1.075799,1.066149,1.067722,1.096038,1.024621
3.081667,1.058332,1.099386,1.074052,1.047616,1.049313,1.052992,1.038028,1.034844,1.033541,1.061606,1.057521,1.044509,1.058397,1.055566,1.060013,1.076598,1.067162,1.068572,1.096644,1.025177
3.091667,1.058312,1.099983,1.074573,1.047875,1.049432,1.053129,1.038032,1.034787,1.033067,1.061972,1.057821,1.044788,1.058738,1.055891,1.060543,1.0773,1.068107,1.069347,1.097134,1.025609
3.101667,1.05817,1.100518,1.075025,1.048065,1.049477,1.053194,1.037949,1.034635,1.032462,1.062282,1.058058,1.045008,1.059021,1.05615,1.060994,1.07792,1.068996,1.070058,1.097525,1.025933
3.111667,1.057916,1.100999,1.075419,1.048197,1.049456,1.053197,1.03779,1.0344,1.031735,1.062544,1.058242,1.04518,1.059255,1.056356,1.061382,1.078473,1.069842,1.070718,1.097831,1.026164
3.121667,1.057559,1.10143,1.075763,1.048282,1.049381,1.053148,1.037565,1.034091,1.030894,1.062766,1.058381,1.045312,1.059449,1.056518,1.06172,1.07897,1.070654,1.071335,1.098066,1.026316
3.131667,1.057107,1.101818,1.076066,1.048328,1.049259,1.053055,1.037282,1.03372,1.02995,1.062956,1.058484,1.045412,1.059612,1.056647,1.062019,1.079426,1.07144,1.071919,1.098243,1.026405
3.141667,1.056569,1.102167,1.076335,1.048345,1.049101,1.052926,1.036952,1.033294,1.02891,1.063119,1.058556,1.045487,1.05975,1.05675,1.062291,1.07985,1.07221,1.072478,1.098374,1.026442
3.151667,1.055953,1.102481,1.076576,1.048337,1.048911,1.052768,1.03658,1.032821,1.027784,1.063261,1.058605,1.045542,1.059869,1.056836,1.062546,1.080252,1.072969,1.073018,1.098473,1.026441
3.161667,1.055268,1.102762,1.076794,1.048313,1.048696,1.052587,1.036175,1.032309,1.026581,1.063386,1.058633,1.045583,1.059974,1.056909,1.06279,1.080639,1.073722,1.073545,1.098548,1.026413
3.171667,1.05452,1.103013,1.076994,1.048275,1.048462,1.052387,1.035741,1.031764,1.02531,1.063498,1.058646,1.045612,1.060067,1.056974,1.06303,1.08102,1.074472,1.074062,1.09861,1.026367
3.181667,1.053717,1.103234,1.077177,1.048227,1.048212,1.052172,1.035284,1.031192,1.02398,1.063598,1.058646,1.045632,1.060153,1.057036,1.063271,1.081397,1.07522,1.074571,1.098665,1.026311
3.191667,1.052866,1.103426,1.077346,1.048173,1.047949,1.051945,1.034808,1.030597,1.0226,1.063688,1.058635,1.045646,1.060232,1.057096,1.063516,1.081776,1.075966,1.075074,1.098721,1.026254
3.201667,1.05199,1.10359,1.077495,1.048109,1.047676,1.051708,1.03432,1.029989,1.021197,1.063763,1.058609,1.045649,1.060298,1.057148,1.063746,1.08213,1.076692,1.075557,1.098741,1.026163
3.211667,1.051058,1.103725,1.077641,1.04805,1.0474,1.051468,1.03382,1.029365,1.01974,1.06384,1.058585,1.045656,1.060372,1.057214,1.064013,1.082524,1.077439,1.076051,1.098823,1.026128
3.221667,1.050097,1.103828,1.077772,1.047985,1.047116,1.051221,1.03331,1.028729,1.018258,1.063908,1.058551,1.045658,1.060439,1.057279,1.064285,1.082919,1.078176,1.076535,1.098916,1.026103
3.231667,1.04911,1.103898,1.077888,1.047917,1.046827,1.050969,1.032793,1.028086,1.016759,1.063967,1.058509,1.045654,1.0605,1.057344,1.064561,1.083315,1.0789,1.077005,1.099021,1.026091
3.241667,1.048106,1.103936,1.077988,1.047845,1.046535,1.050713,1.032273,1.02744,1.015255,1.064018,1.05846,1.045645,1.060557,1.057409,1.064841,1.083711,1.079608,1.077461,1.09914,1.026093
3.251667,1.04709,1.10394,1.078073,1.047771,1.046242,1.050456,1.031754,1.026795,1.013753,1.064062,1.058406,1.045632,1.060609,1.057475,1.065125,1.084105,1.080296,1.0779,1.099276,1.026113
3.261667,1.046069,1.103911,1.078143,1.047696,1.045952,1.050201,1.031239,1.026157,1.012263,1.064099,1.058348,1.045617,1.060657,1.057541,1.06541,1.084497,1.080962,1.078321,1.099428,1.02615
3.271667,1.045049,1.103851,1.078198,1.047621,1.045667,1.049949,1.030734,1.02553,1.010797,1.064132,1.058289,1.045602,1.060703,1.057609,1.065696,1.084883,1.081602,1.078721,1.099597,1.026205
3.281667,1.044037,1.10376,1.07824,1.047548,1.04539,1.049705,1.030242,1.024919,1.009363,1.064163,1.05823,1.045587,1.060749,1.057679,1.06598,1.085262,1.082213,1.079101,1.099782,1.026276
3.291667,1.043041,1.103642,1.078271,1.047479,1.045125,1.049472,1.02977,1.024332,1.007972,1.064194,1.058175,1.045575,1.060796,1.057752,1.066263,1.085632,1.082793,1.079458,1.099983,1.026364
3.301667,1.042069,1.103501,1.078292,1.047418,1.044878,1.049255,1.029322,1.023774,1.006636,1.064229,1.058127,1.045571,1.060848,1.057831,1.066543,1.085993,1.083341,1.079795,1.100198,1.026467
3.311667,1.04113,1.103341,1.078308,1.047369,1.044652,1.049059,1.028907,1.023253,1.005365,1.064272,1.058092,1.045578,1.060908,1.057919,1.066821,1.086343,1.083858,1.080112,1.100428,1.026584
3.321667,1.04023,1.103167,1.078324,1.047337,1.044455,1.048888,1.02853,1.022776,1.004169,1.064326,1.058073,1.0456,1.060981,1.058019,1.067098,1.086682,1.084345,1.080412,1.100672,1.026716
3.331667,1.03938,1.102987,1.078344,1.047325,1.044292,1.048751,1.028199,1.022352,1.00306,1.064398,1.058076,1.045643,1.06107,1.058136,1.067375,1.087012,1.084804,1.080699,1.100929,1.02686
3.341667,1.038589,1.102808,1.078376,1.047341,1.04417,1.048652,1.027922,1.021988,1.002049,1.064493,1.058108,1.045713,1.061183,1.058273,1.067655,1.087335,1.08524,1.080977,1.1012,1.027019
3.351667,1.037865,1.102639,1.078425,1.047391,1.044097,1.0486,1.027706,1.021694,1.001146,1.064616,1.058174,1.045815,1.061323,1.058437,1.067942,1.087653,1.085656,1.081253,1.101486,1.02719
3.361667,1.037217,1.102488,1.0785,1.047481,1.044079,1.048601,1.027561,1.021477,1.000361,1.064775,1.058281,1.045955,1.061498,1.058632,1.068238,1.087969,1.086058,1.081532,1.101788,1.027376
3.371667,1.036654,1.102365,1.078608,1.047618,1.044124,1.048663,1.027493,1.021346,0.999703,1.064975,1.058435,1.046141,1.061713,1.058865,1.068548,1.088288,1.086454,1.081822,1.102107,1.027577
3.381667,1.036185,1.102279,1.078757,1.047809,1.044239,1.048791,1.027511,1.021309,0.999182,1.065223,1.058644,1.046378,1.061975,1.059141,1.068877,1.088613,1.086851,1.08213,1.102444,1.027794
3.391667,1.035818,1.102239,1.078956,1.048061,1.04443,1.048994,1.027622,1.021373,0.998806,1.065525,1.058914,1.046673,1.062289,1.059466,1.06923,1.08895,1.087255,1.082464,1.102802,1.028029
3.401667,1.035559,1.102255,1.079211,1.048379,1.044704,1.049277,1.027832,1.021545,0.998581,1.065886,1.059249,1.04703,1.062662,1.059847,1.069611,1.089303,1.087676,1.082832,1.103183,1.028282
3.411667,1.035416,1.102335,1.07953,1.048769,1.045067,1.049645,1.028146,1.021831,0.998513,1.066312,1.059656,1.047456,1.063097,1.060287,1.070026,1.089679,1.088121,1.08324,1.103588,1.028556
3.421667,1.035395,1.102486,1.079919,1.049237,1.045522,1.050103,1.02857,1.022236,0.998607,1.066806,1.060138,1.047954,1.0636,1.060792,1.070478,1.09008,1.088598,1.083697,1.104019,1.028853
3.431667,1.035499,1.102715,1.080384,1.049786,1.046074,1.050655,1.029107,1.022763,0.998866,1.067372,1.060699,1.048528,1.064174,1.061364,1.070973,1.090513,1.089113,1.084207,1.104478,1.029173
3.441667,1.035733,1.103027,1.080928,1.050419,1.046725,1.051303,1.029759,1.023414,0.999292,1.068012,1.061342,1.049179,1.064821,1.062006,1.071513,1.09098,1.089673,1.084777,1.104966,1.029518
3.451667,1.036098,1.103426,1.081555,1.051136,1.047475,1.052047,1.030527,1.02419,0.999885,1.068728,1.062067,1.049909,1.065542,1.062721,1.072101,1.091486,1.090282,1.08541,1.105483,1.029888
3.461667,1.036596,1.103915,1.082266,1.05194,1.048325,1.052889,1.03141,1.025089,1.000643,1.069519,1.062874,1.050718,1.066338,1.063507,1.072738,1.092031,1.090944,1.08611,1.106031,1.030284
3.471667,1.037225,1.104493,1.083061,1.052827,1.049273,1.053824,1.032406,1.02611,1.001565,1.070384,1.063761,1.051603,1.067206,1.064365,1.073424,1.092618,1.091662,1.086876,1.106607,1.030706
3.481667,1.037984,1.10516,1.083937,1.053795,1.050314,1.054851,1.03351,1.027247,1.002644,1.071319,1.064726,1.052563,1.068144,1.06529,1.074159,1.093246,1.092437,1.087708,1.107211,1.031152
3.491667,1.038868,1.105912,1.084892,1.05484,1.051444,1.055964,1.034716,1.028496,1.003876,1.072321,1.065763,1.05359,1.069148,1.06628,1.07494,1.093914,1.093266,1.088604,1.107839,1.031621
3.501667,1.039864,1.10672,1.08589,1.055934,1.052638,1.057139,1.036002,1.02983,1.005238,1.073365,1.066849,1.054663,1.070193,1.067307,1.075733,1.094584,1.094112,1.089528,1.108459,1.032081
3.511667,1.040875,1.107583,1.086947,1.057059,1.053853,1.058335,1.037305,1.031182,1.006624,1.074431,1.067956,1.055755,1.071262,1.068365,1.076588,1.095333,1.095038,1.090523,1.109152,1.032617
3.521667,1.042097,1.10853,1.088065,1.058268,1.055186,1.059643,1.038754,1.032696,1.008254,1.075572,1.06915,1.056928,1.072402,1.069484,1.077441,1.096055,1.095966,1.091542,1.10979,1.033096
3.531667,1.043308,1.10951,1.089224,1.059492,1.05652,1.060954,1.040198,1.034203,1.009874,1.07672,1.07035,1.058105,1.073551,1.070623,1.078355,1.096859,1.096969,1.092623,1.110509,1.033661
3.541667,1.04472,1.110575,1.090445,1.060794,1.057962,1.062369,1.041778,1.035858,1.011725,1.077935,1.071628,1.059354,1.074766,1.071819,1.079277,1.097648,1.097985,1.093735,1.111184,1.03418
3.551667,1.046206,1.11167,1.091687,1.062114,1.059431,1.063809,1.043393,1.037556,1.01366,1.079163,1.072923,1.060616,1.075992,1.073026,1.080203,1.098443,1.099014,1.094862,1.111851,1.034697
3.561667,1.047752,1.112781,1.092935,1.063441,1.060914,1.065262,1.04503,1.03928,1.015663,1.080391,1.074221,1.061879,1.077219,1.074233,1.081125,1.099235,1.100044,1.095991,1.112506,1.035207
3.571667,1.049344,1.113891,1.094174,1.064756,1.062393,1.06671,1.04667,1.041012,1.017718,1.081604,1.075508,1.063125,1.078429,1.075423,1.082028,1.10001,1.101058,1.097105,1.113137,1.0357
3.581667,1.050965,1.114983,1.095383,1.066041,1.06385,1.068136,1.048295,1.042732,1.019805,1.082784,1.076765,1.064338,1.079607,1.076581,1.082898,1.100754,1.102039,1.098187,1.113732,1.036166
3.591667,1.052599,1.116039,1.096546,1.06728,1.065268,1.069522,1.049885,1.044421,1.021908,1.083917,1.077976,1.065502,1.080735,1.077689,1.083719,1.101452,1.10297,1.099217,1.114279,1.036595
3.601667,1.05423,1.117041,1.097643,1.068455,1.066627,1.070849,1.051421,1.046059,1.024006,1.084984,1.079124,1.066599,1.081799,1.078731,1.084476,1.10209,1.103833,1.10018,1.114767,1.036978
3.611667,1.055841,1.117969,1.098657,1.069547,1.067909,1.0721,1.052884,1.047626,1.026082,1.085971,1.080192,1.067612,1.08278,1.07969,1.085154,1.102653,1.104609,1.101055,1.115184,1.037304
3.621667,1.057413,1.118807,1.099568,1.07054,1.069097,1.073257,1.054255,1.049103,1.028117,1.08686,1.081162,1.068525,1.083663,1.08055,1.085736,1.103126,1.105282,1.101824,1.115519,1.037564
3.631667,1.05893,1.119536,1.100358,1.071415,1.070172,1.074301,1.055515,1.050471,1.030091,1.087635,1.082019,1.069321,1.084431,1.081293,1.086209,1.103495,1.105832,1.102471,1.11576,1.037747
3.641667,1.060374,1.12014,1.101012,1.072156,1.071116,1.075216,1.056645,1.05171,1.031987,1.088281,1.082746,1.069985,1.085069,1.081906,1.086558,1.103746,1.106243,1.102977,1.115898,1.037846
3.651667,1.061728,1.120601,1.101512,1.072747,1.071913,1.075984,1.057629,1.052803,1.033787,1.088782,1.083328,1.070501,1.085561,1.082371,1.086768,1.103865,1.106498,1.103327,1.115921,1.03785
3.661667,1.062977,1.120906,1.101843,1.073174,1.072548,1.076592,1.058449,1.053732,1.035474,1.089126,1.08375,1.070855,1.085895,1.082677,1.086828,1.103839,1.106583,1.103505,1.11582,1.037751
3.671667,1.064105,1.12104,1.101992,1.073422,1.073005,1.077023,1.05909,1.054483,1.037033,1.089299,1.083999,1.071034,1.086056,1.082809,1.086725,1.103658,1.106483,1.103499,1.115587,1.037542
3.681667,1.065097,1.120992,1.101947,1.07348,1.073271,1.077264,1.059539,1.05504,1.038448,1.089289,1.084063,1.071027,1.086034,1.082756,1.086449,1.10331,1.106187,1.103294,1.115214,1.037216
3.691667,1.065942,1.12075,1.101696,1.073337,1.073335,1.077305,1.059782,1.055391,1.039707,1.089087,1.083931,1.070823,1.085819,1.082508,1.08599,1.102789,1.105685,1.102883,1.114696,1.036767
3.701667,1.066627,1.120307,1.101233,1.072984,1.073187,1.077134,1.059809,1.055525,1.040797,1.088684,1.083594,1.070414,1.085402,1.082058,1.085343,1.102085,1.104967,1.102256,1.114026,1.03619
3.711667,1.067141,1.119655,1.100549,1.072414,1.072818,1.076744,1.059612,1.055433,1.041709,1.088073,1.083046,1.069794,1.084776,1.081398,1.0845,1.101194,1.104029,1.101407,1.113202,1.035482
3.721667,1.067478,1.118789,1.099642,1.071622,1.072222,1.076129,1.059183,1.055107,1.042432,1.08725,1.08228,1.068957,1.083936,1.080524,1.083459,1.100112,1.102866,1.100332,1.112221,1.034639
3.731667,1.067628,1.117708,1.098508,1.070604,1.071394,1.075283,1.058517,1.054543,1.042962,1.086211,1.081293,1.067901,1.082881,1.079433,1.082218,1.098838,1.101476,1.099029,1.111082,1.033662
3.741667,1.067588,1.11641,1.097147,1.069361,1.070332,1.074204,1.057612,1.053737,1.043292,1.084955,1.080084,1.066624,1.081608,1.078125,1.080776,1.097371,1.09986,1.0975,1.109786,1.032549
